workerid,proliferate.condition,block_id,condition,item_id,original_choice,response,rt,trial_num,verb,error
338,condition1,2,yiwei_contrastive,10,以为,yiwei,2835,25,yiwei,
338,condition1,2,filler,906,点睛,correct,4334,26,filler,
338,condition1,2,yiwei_contrastive,3,以为,yiwei,2624,27,yiwei,
338,condition1,2,juede_unclear,111,觉得,juede,3644,28,juede,
338,condition1,2,juede_unclear,112,觉得,juede,3116,29,juede,
338,condition1,2,yiwei_unclear,110,以为,yiwei,3558,30,yiwei,
338,condition1,3,filler,903,以后,correct,2646,31,filler,
338,condition1,3,juede_contrastive,18,觉得,juede,4453,32,juede,
338,condition1,3,juede_unclear,116,觉得,juede,2904,33,juede,
338,condition1,3,yiwei_unclear,101,以为,yiwei,3110,34,yiwei,
338,condition1,3,juede_contrastive,15,觉得,juede,4027,35,juede,
338,condition1,3,yiwei_contrastive,9,以为,yiwei,2044,36,yiwei,
338,condition1,3,yiwei_contrastive,7,以为,yiwei,2023,37,yiwei,
338,condition1,3,yiwei_unclear,105,以为,yiwei,3032,38,yiwei,
338,condition1,3,juede_unclear,113,觉得,juede,2509,39,juede,
338,condition1,3,filler,902,以前,correct,3281,40,filler,
338,condition1,4,yiwei_unclear,109,以为,yiwei,2197,41,yiwei,
338,condition1,4,juede_contrastive,14,以为,yiwei,2229,42,juede,
338,condition1,4,yiwei_contrastive,2,以为,yiwei,2625,43,yiwei,
338,condition1,4,filler,901,以前,correct,4415,44,filler,
338,condition1,4,juede_unclear,118,觉得,juede,2948,45,juede,
338,condition1,4,juede_contrastive,16,觉得,juede,2217,46,juede,
338,condition1,4,filler,908,拆桥,correct,2691,47,filler,
338,condition1,4,juede_unclear,114,觉得,juede,5404,48,juede,
338,condition1,4,yiwei_unclear,104,以为,yiwei,3607,49,yiwei,
338,condition1,4,yiwei_contrastive,6,以为,yiwei,2176,50,yiwei,
306,condition1,practice,practice_1,301,bei,correct,,0,NA,
306,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
306,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
306,condition1,practice,practice_4,304,ba,correct,,0,NA,
306,condition1,0,yiwei_unclear,101,以为,yiwei,4514,1,yiwei,
306,condition1,0,juede_contrastive,17,以为,yiwei,5247,2,juede,
306,condition1,0,yiwei_unclear,105,以为,yiwei,5782,3,yiwei,
306,condition1,0,yiwei_contrastive,9,觉得,juede,4134,4,yiwei,
306,condition1,0,juede_unclear,118,觉得,juede,4367,5,juede,
306,condition1,0,filler,905,桃源,correct,3113,6,filler,
306,condition1,0,juede_contrastive,12,觉得,juede,2997,7,juede,
306,condition1,0,yiwei_contrastive,5,以为,yiwei,3600,8,yiwei,
306,condition1,0,filler,906,点睛,correct,5148,9,filler,
306,condition1,0,juede_unclear,120,以为,yiwei,5848,10,juede,
306,condition1,1,juede_contrastive,19,觉得,juede,4534,11,juede,
306,condition1,1,filler,907,谈兵,correct,2581,12,filler,
306,condition1,1,juede_contrastive,18,觉得,juede,4433,13,juede,
306,condition1,1,yiwei_contrastive,3,以为,yiwei,4467,14,yiwei,
306,condition1,1,filler,902,以前,correct,4015,15,filler,
306,condition1,1,yiwei_contrastive,4,以为,yiwei,4586,16,yiwei,
306,condition1,1,yiwei_unclear,104,以为,yiwei,4036,17,yiwei,
306,condition1,1,juede_unclear,111,觉得,juede,3400,18,juede,
306,condition1,1,juede_unclear,113,觉得,juede,3116,19,juede,
306,condition1,1,yiwei_unclear,106,觉得,juede,5050,20,yiwei,
306,condition1,2,filler,910,作气,correct,3315,21,filler,
306,condition1,2,juede_unclear,112,觉得,juede,3801,22,juede,
306,condition1,2,filler,904,以后,correct,5318,23,filler,
306,condition1,2,yiwei_unclear,107,以为,yiwei,3901,24,yiwei,
306,condition1,2,juede_unclear,115,觉得,juede,2917,25,juede,
306,condition1,2,juede_contrastive,15,以为,yiwei,9247,26,juede,
306,condition1,2,yiwei_unclear,102,觉得,juede,4354,27,yiwei,
306,condition1,2,yiwei_contrastive,7,以为,yiwei,2703,28,yiwei,
306,condition1,2,yiwei_contrastive,1,觉得,juede,3386,29,yiwei,
306,condition1,2,juede_contrastive,11,觉得,juede,2871,30,juede,
306,condition1,3,yiwei_contrastive,6,以为,yiwei,2421,31,yiwei,
306,condition1,3,yiwei_unclear,108,以为,yiwei,4871,32,yiwei,
306,condition1,3,juede_contrastive,14,觉得,juede,2704,33,juede,
306,condition1,3,yiwei_unclear,109,以为,yiwei,4660,34,yiwei,
306,condition1,3,yiwei_contrastive,10,以为,yiwei,3482,35,yiwei,
306,condition1,3,filler,901,以前,correct,4725,36,filler,
306,condition1,3,filler,903,以后,correct,3304,37,filler,
306,condition1,3,juede_unclear,117,以为,yiwei,3421,38,juede,
306,condition1,3,juede_unclear,114,以为,yiwei,8157,39,juede,
306,condition1,3,juede_contrastive,13,觉得,juede,5275,40,juede,
306,condition1,4,juede_contrastive,20,觉得,juede,4924,41,juede,
306,condition1,4,juede_contrastive,16,觉得,juede,3020,42,juede,
306,condition1,4,yiwei_contrastive,8,以为,yiwei,5993,43,yiwei,
306,condition1,4,juede_unclear,116,觉得,juede,3289,44,juede,
306,condition1,4,filler,909,画蛇,correct,3518,45,filler,
306,condition1,4,yiwei_unclear,103,以为,yiwei,4608,46,yiwei,
306,condition1,4,yiwei_unclear,110,觉得,juede,8893,47,yiwei,
306,condition1,4,filler,908,拆桥,correct,3353,48,filler,
306,condition1,4,yiwei_contrastive,2,以为,yiwei,4419,49,yiwei,
306,condition1,4,juede_unclear,119,觉得,juede,3452,50,juede,
364,condition1,practice,practice_1,301,bei,correct,,0,NA,
364,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
364,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
364,condition1,practice,practice_4,304,ba,correct,,0,NA,
364,condition1,0,yiwei_unclear,103,以为,yiwei,3620,1,yiwei,
364,condition1,0,filler,910,作气,correct,2630,2,filler,
364,condition1,0,yiwei_contrastive,10,觉得,juede,5271,3,yiwei,
364,condition1,0,yiwei_contrastive,9,以为,yiwei,2623,4,yiwei,
364,condition1,0,juede_unclear,113,觉得,juede,3196,5,juede,
364,condition1,0,juede_contrastive,11,觉得,juede,4634,6,juede,
364,condition1,0,juede_contrastive,12,觉得,juede,2895,7,juede,
364,condition1,0,juede_unclear,114,觉得,juede,3741,8,juede,
364,condition1,0,filler,907,谈兵,correct,2760,9,filler,
364,condition1,0,yiwei_unclear,108,觉得,juede,4567,10,yiwei,
364,condition1,1,yiwei_unclear,102,以为,yiwei,4977,11,yiwei,
364,condition1,1,juede_unclear,119,觉得,juede,2585,12,juede,
364,condition1,1,yiwei_contrastive,4,以为,yiwei,3650,13,yiwei,
364,condition1,1,juede_contrastive,18,觉得,juede,5587,14,juede,
364,condition1,1,filler,904,以后,correct,4339,15,filler,
364,condition1,1,yiwei_unclear,107,以为,yiwei,2711,16,yiwei,
364,condition1,1,juede_unclear,120,觉得,juede,3225,17,juede,
364,condition1,1,juede_contrastive,15,以为,yiwei,10636,18,juede,
364,condition1,1,filler,906,点睛,correct,5043,19,filler,
364,condition1,1,yiwei_contrastive,1,觉得,juede,3845,20,yiwei,
364,condition1,2,yiwei_contrastive,6,觉得,juede,4226,21,yiwei,
364,condition1,2,juede_unclear,111,觉得,juede,2337,22,juede,
364,condition1,2,juede_contrastive,17,以为,yiwei,2976,23,juede,
364,condition1,2,juede_unclear,116,觉得,juede,2604,24,juede,
364,condition1,2,yiwei_unclear,110,以为,yiwei,3816,25,yiwei,
364,condition1,2,yiwei_unclear,109,以为,yiwei,2430,26,yiwei,
364,condition1,2,filler,903,以后,correct,2652,27,filler,
364,condition1,2,filler,909,画蛇,correct,2206,28,filler,
364,condition1,2,juede_contrastive,14,以为,yiwei,1747,29,juede,
364,condition1,2,yiwei_contrastive,2,以为,yiwei,2135,30,yiwei,
364,condition1,3,juede_contrastive,16,觉得,juede,2318,31,juede,
364,condition1,3,yiwei_contrastive,7,觉得,juede,2619,32,yiwei,
364,condition1,3,yiwei_unclear,106,觉得,juede,4686,33,yiwei,
364,condition1,3,filler,902,以前,correct,2175,34,filler,
364,condition1,3,juede_unclear,118,觉得,juede,2638,35,juede,
364,condition1,3,filler,905,桃源,correct,2029,36,filler,
364,condition1,3,juede_unclear,115,觉得,juede,3470,37,juede,
364,condition1,3,yiwei_contrastive,8,以为,yiwei,2090,38,yiwei,
364,condition1,3,yiwei_unclear,105,以为,yiwei,2095,39,yiwei,
364,condition1,3,juede_contrastive,13,以为,yiwei,8147,40,juede,
364,condition1,4,yiwei_contrastive,5,觉得,juede,2403,41,yiwei,
364,condition1,4,yiwei_unclear,104,以为,yiwei,3941,42,yiwei,
364,condition1,4,juede_unclear,112,觉得,juede,3658,43,juede,
364,condition1,4,yiwei_unclear,101,以为,yiwei,1983,44,yiwei,
364,condition1,4,filler,908,拆桥,correct,3557,45,filler,
364,condition1,4,juede_contrastive,19,觉得,juede,4370,46,juede,
364,condition1,4,juede_unclear,117,以为,yiwei,4108,47,juede,
364,condition1,4,juede_contrastive,20,觉得,juede,2926,48,juede,
364,condition1,4,filler,901,以前,correct,2923,49,filler,
364,condition1,4,yiwei_contrastive,3,以为,yiwei,5726,50,yiwei,
370,condition1,practice,practice_1,301,bei,correct,,0,NA,
370,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
370,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
370,condition1,practice,practice_4,304,ba,correct,,0,NA,
370,condition1,0,yiwei_unclear,107,以为,yiwei,3569,1,yiwei,
370,condition1,0,juede_contrastive,11,觉得,juede,2969,2,juede,
370,condition1,0,yiwei_unclear,110,以为,yiwei,2798,3,yiwei,
370,condition1,0,filler,908,拆桥,correct,4019,4,filler,
370,condition1,0,filler,902,以前,correct,4073,5,filler,
370,condition1,0,yiwei_contrastive,1,觉得,juede,3696,6,yiwei,
370,condition1,0,juede_unclear,116,觉得,juede,3443,7,juede,
370,condition1,0,yiwei_contrastive,9,以为,yiwei,2384,8,yiwei,
370,condition1,0,juede_unclear,111,觉得,juede,3840,9,juede,
370,condition1,0,juede_contrastive,13,以为,yiwei,5078,10,juede,
370,condition1,1,yiwei_unclear,101,以为,yiwei,2640,11,yiwei,
370,condition1,1,filler,904,以后,correct,4591,12,filler,
370,condition1,1,yiwei_unclear,104,觉得,juede,4664,13,yiwei,
370,condition1,1,filler,901,以前,correct,2902,14,filler,
370,condition1,1,juede_unclear,119,觉得,juede,2085,15,juede,
370,condition1,1,juede_contrastive,15,觉得,juede,5468,16,juede,
370,condition1,1,yiwei_contrastive,8,以为,yiwei,2633,17,yiwei,
370,condition1,1,yiwei_contrastive,6,觉得,juede,2242,18,yiwei,
370,condition1,1,juede_unclear,120,觉得,juede,3128,19,juede,
370,condition1,1,juede_contrastive,17,觉得,juede,3127,20,juede,
370,condition1,2,juede_contrastive,16,觉得,juede,3165,21,juede,
370,condition1,2,yiwei_contrastive,7,觉得,juede,1823,22,yiwei,
370,condition1,2,juede_unclear,112,觉得,juede,2407,23,juede,
370,condition1,2,juede_unclear,117,以为,yiwei,4229,24,juede,
370,condition1,2,yiwei_unclear,108,以为,yiwei,2603,25,yiwei,
370,condition1,2,juede_contrastive,14,以为,yiwei,1672,26,juede,
370,condition1,2,filler,906,点睛,correct,2670,27,filler,
370,condition1,2,filler,905,桃源,correct,2145,28,filler,
370,condition1,2,yiwei_contrastive,10,以为,yiwei,2206,29,yiwei,
370,condition1,2,yiwei_unclear,105,以为,yiwei,3179,30,yiwei,
370,condition1,3,yiwei_unclear,102,以为,yiwei,2025,31,yiwei,
370,condition1,3,juede_contrastive,20,觉得,juede,3248,32,juede,
370,condition1,3,yiwei_unclear,109,以为,yiwei,2115,33,yiwei,
370,condition1,3,yiwei_contrastive,4,觉得,juede,2085,34,yiwei,
370,condition1,3,filler,903,以后,correct,2295,35,filler,
370,condition1,3,yiwei_contrastive,2,觉得,juede,1560,36,yiwei,
370,condition1,3,juede_contrastive,12,觉得,juede,1830,37,juede,
370,condition1,3,juede_unclear,118,觉得,juede,4395,38,juede,
370,condition1,3,filler,910,作气,correct,2062,39,filler,
370,condition1,3,juede_unclear,115,觉得,juede,1658,40,juede,
370,condition1,4,filler,907,谈兵,correct,3444,41,filler,
370,condition1,4,juede_unclear,114,觉得,juede,4603,42,juede,
370,condition1,4,juede_contrastive,19,觉得,juede,3473,43,juede,
370,condition1,4,juede_unclear,113,以为,yiwei,3053,44,juede,
370,condition1,4,juede_contrastive,18,觉得,juede,3382,45,juede,
370,condition1,4,filler,909,画蛇,correct,3323,46,filler,
370,condition1,4,yiwei_unclear,103,以为,yiwei,6799,47,yiwei,
370,condition1,4,yiwei_contrastive,5,以为,yiwei,2231,48,yiwei,
370,condition1,4,yiwei_contrastive,3,觉得,juede,3150,49,yiwei,
370,condition1,4,yiwei_unclear,106,以为,yiwei,2490,50,yiwei,
384,condition1,practice,practice_1,301,bei,correct,,0,NA,
384,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
384,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
384,condition1,practice,practice_4,304,ba,correct,,0,NA,
384,condition1,0,yiwei_contrastive,7,觉得,juede,13558,1,yiwei,
384,condition1,0,juede_unclear,113,觉得,juede,2140,2,juede,
384,condition1,0,yiwei_contrastive,2,以为,yiwei,4015,3,yiwei,
384,condition1,0,juede_unclear,112,觉得,juede,4869,4,juede,
384,condition1,0,filler,904,以后,correct,8830,5,filler,
384,condition1,0,filler,902,以前,correct,4929,6,filler,
384,condition1,0,juede_contrastive,20,觉得,juede,11825,7,juede,
384,condition1,0,yiwei_unclear,106,觉得,juede,9670,8,yiwei,
384,condition1,0,juede_contrastive,18,以为,yiwei,6133,9,juede,
384,condition1,0,yiwei_unclear,102,以为,yiwei,3280,10,yiwei,
384,condition1,1,juede_contrastive,15,以为,yiwei,10812,11,juede,
384,condition1,1,juede_contrastive,19,觉得,juede,5392,12,juede,
384,condition1,1,yiwei_contrastive,1,以为,yiwei,4840,13,yiwei,
384,condition1,1,yiwei_contrastive,6,以为,yiwei,2674,14,yiwei,
384,condition1,1,yiwei_unclear,104,以为,yiwei,8498,15,yiwei,
384,condition1,1,filler,906,点睛,correct,3531,16,filler,
384,condition1,1,filler,910,作气,correct,2667,17,filler,
384,condition1,1,juede_unclear,111,觉得,juede,3796,18,juede,
384,condition1,1,yiwei_unclear,108,觉得,juede,3307,19,yiwei,
384,condition1,1,juede_unclear,116,觉得,juede,4664,20,juede,
384,condition1,2,yiwei_contrastive,9,以为,yiwei,1814,21,yiwei,
384,condition1,2,yiwei_unclear,109,以为,yiwei,2394,22,yiwei,
384,condition1,2,juede_contrastive,16,觉得,juede,2786,23,juede,
384,condition1,2,yiwei_unclear,105,以为,yiwei,6679,24,yiwei,
384,condition1,2,juede_unclear,118,觉得,juede,3746,25,juede,
384,condition1,2,juede_unclear,115,觉得,juede,2744,26,juede,
384,condition1,2,juede_contrastive,17,以为,yiwei,3070,27,juede,
384,condition1,2,yiwei_contrastive,8,以为,yiwei,6320,28,yiwei,
384,condition1,2,filler,907,谈兵,correct,2081,29,filler,
384,condition1,2,filler,908,拆桥,correct,3402,30,filler,
384,condition1,3,juede_contrastive,13,以为,yiwei,5592,31,juede,
384,condition1,3,yiwei_contrastive,3,以为,yiwei,4564,32,yiwei,
384,condition1,3,yiwei_contrastive,4,以为,yiwei,2192,33,yiwei,
384,condition1,3,filler,903,以后,correct,3014,34,filler,
384,condition1,3,juede_contrastive,14,觉得,juede,2282,35,juede,
384,condition1,3,yiwei_unclear,107,以为,yiwei,1878,36,yiwei,
384,condition1,3,juede_unclear,117,以为,yiwei,3752,37,juede,
384,condition1,3,yiwei_unclear,101,以为,yiwei,3510,38,yiwei,
384,condition1,3,filler,901,以前,correct,5830,39,filler,
384,condition1,3,juede_unclear,114,以为,yiwei,6090,40,juede,
384,condition1,4,yiwei_contrastive,10,以为,yiwei,2278,41,yiwei,
384,condition1,4,juede_unclear,120,觉得,juede,4269,42,juede,
384,condition1,4,juede_contrastive,11,觉得,juede,2861,43,juede,
384,condition1,4,filler,905,桃源,correct,2150,44,filler,
384,condition1,4,juede_contrastive,12,觉得,juede,3506,45,juede,
384,condition1,4,juede_unclear,119,觉得,juede,5210,46,juede,
384,condition1,4,yiwei_contrastive,5,以为,yiwei,1616,47,yiwei,
384,condition1,4,yiwei_unclear,110,以为,yiwei,5530,48,yiwei,
384,condition1,4,yiwei_unclear,103,以为,yiwei,6602,49,yiwei,
384,condition1,4,filler,909,画蛇,correct,4974,50,filler,
380,condition1,practice,practice_1,301,bei,correct,,0,NA,
380,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
380,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
380,condition1,practice,practice_4,304,ba,correct,,0,NA,
380,condition1,0,filler,902,以前,correct,6720,1,filler,
380,condition1,0,yiwei_contrastive,6,觉得,juede,8112,2,yiwei,
380,condition1,0,juede_contrastive,19,觉得,juede,9056,3,juede,
380,condition1,0,yiwei_unclear,103,以为,yiwei,10991,4,yiwei,
380,condition1,0,juede_contrastive,12,觉得,juede,4512,5,juede,
380,condition1,0,yiwei_contrastive,9,觉得,juede,9009,6,yiwei,
380,condition1,0,juede_unclear,113,觉得,juede,4648,7,juede,
380,condition1,0,juede_unclear,117,以为,yiwei,5767,8,juede,
380,condition1,0,filler,909,画蛇,correct,11449,9,filler,
380,condition1,0,yiwei_unclear,102,觉得,juede,13343,10,yiwei,
380,condition1,1,juede_unclear,111,觉得,juede,5552,11,juede,
380,condition1,1,filler,903,以后,correct,5257,12,filler,
380,condition1,1,yiwei_contrastive,8,觉得,juede,8096,13,yiwei,
380,condition1,1,filler,908,拆桥,correct,13159,14,filler,
380,condition1,1,yiwei_unclear,105,以为,yiwei,13097,15,yiwei,
380,condition1,1,juede_contrastive,16,觉得,juede,5160,16,juede,
380,condition1,1,juede_contrastive,17,以为,yiwei,9535,17,juede,
380,condition1,1,yiwei_unclear,106,觉得,juede,8561,18,yiwei,
380,condition1,1,yiwei_contrastive,5,以为,yiwei,7280,19,yiwei,
380,condition1,1,juede_unclear,114,觉得,juede,8776,20,juede,
380,condition1,2,yiwei_unclear,101,以为,yiwei,6704,21,yiwei,
380,condition1,2,yiwei_unclear,108,以为,yiwei,18792,22,yiwei,
380,condition1,2,juede_unclear,115,觉得,juede,4551,23,juede,
380,condition1,2,filler,910,作力,incorrect,10720,24,filler,
380,condition1,2,filler,906,点睛,correct,9552,25,filler,
380,condition1,2,yiwei_contrastive,4,以为,yiwei,6872,26,yiwei,
380,condition1,2,juede_contrastive,11,觉得,juede,6024,27,juede,
380,condition1,2,yiwei_contrastive,2,以为,yiwei,4440,28,yiwei,
380,condition1,2,juede_contrastive,18,觉得,juede,7904,29,juede,
380,condition1,2,juede_unclear,112,觉得,juede,5848,30,juede,
380,condition1,3,yiwei_unclear,109,以为,yiwei,4096,31,yiwei,
380,condition1,3,juede_contrastive,15,觉得,juede,19919,32,juede,
380,condition1,3,juede_contrastive,14,以为,yiwei,7104,33,juede,
380,condition1,3,filler,904,以后,correct,7344,34,filler,
380,condition1,3,yiwei_contrastive,7,觉得,juede,5007,35,yiwei,
380,condition1,3,yiwei_contrastive,1,以为,yiwei,12359,36,yiwei,
380,condition1,3,filler,905,花园,incorrect,7255,37,filler,
380,condition1,3,juede_unclear,116,觉得,juede,12343,38,juede,
380,condition1,3,yiwei_unclear,107,以为,yiwei,19177,39,yiwei,
380,condition1,3,juede_unclear,120,觉得,juede,12823,40,juede,
380,condition1,4,yiwei_contrastive,3,以为,yiwei,13193,41,yiwei,
380,condition1,4,yiwei_contrastive,10,觉得,juede,12848,42,yiwei,
380,condition1,4,yiwei_unclear,104,以为,yiwei,8960,43,yiwei,
380,condition1,4,filler,907,谈兵,correct,10199,44,filler,
380,condition1,4,filler,901,以前,correct,7023,45,filler,
380,condition1,4,juede_contrastive,20,觉得,juede,7393,46,juede,
380,condition1,4,yiwei_unclear,110,以为,yiwei,15071,47,yiwei,
380,condition1,4,juede_unclear,118,觉得,juede,12216,48,juede,
380,condition1,4,juede_contrastive,13,以为,yiwei,10921,49,juede,
380,condition1,4,juede_unclear,119,觉得,juede,19303,50,juede,
378,condition1,practice,practice_1,301,bei,correct,,0,NA,
378,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
378,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
378,condition1,practice,practice_4,304,ba,correct,,0,NA,
378,condition1,0,juede_contrastive,11,觉得,juede,6160,1,juede,
378,condition1,0,filler,908,拆桥,correct,4216,2,filler,
378,condition1,0,juede_unclear,115,觉得,juede,5464,3,juede,
378,condition1,0,yiwei_unclear,109,以为,yiwei,3040,4,yiwei,
378,condition1,0,juede_unclear,117,以为,yiwei,4328,5,juede,
378,condition1,0,yiwei_contrastive,3,觉得,juede,5840,6,yiwei,
378,condition1,0,juede_contrastive,16,觉得,juede,5776,7,juede,
378,condition1,0,filler,905,桃源,correct,3792,8,filler,
378,condition1,0,yiwei_unclear,107,以为,yiwei,6184,9,yiwei,
378,condition1,0,yiwei_contrastive,4,觉得,juede,6320,10,yiwei,
378,condition1,1,juede_contrastive,12,觉得,juede,5280,11,juede,
378,condition1,1,juede_contrastive,18,以为,yiwei,7072,12,juede,
378,condition1,1,filler,906,点睛,correct,4992,13,filler,
378,condition1,1,yiwei_contrastive,9,觉得,juede,3376,14,yiwei,
378,condition1,1,yiwei_unclear,103,以为,yiwei,7552,15,yiwei,
378,condition1,1,juede_unclear,112,觉得,juede,6720,16,juede,
378,condition1,1,yiwei_unclear,106,觉得,juede,6024,17,yiwei,
378,condition1,1,yiwei_contrastive,7,以为,yiwei,4400,18,yiwei,
378,condition1,1,juede_unclear,119,觉得,juede,5544,19,juede,
378,condition1,1,filler,904,以后,correct,6320,20,filler,
378,condition1,2,filler,909,画蛇,correct,3864,21,filler,
378,condition1,2,juede_unclear,113,觉得,juede,3664,22,juede,
378,condition1,2,yiwei_contrastive,6,以为,yiwei,5272,23,yiwei,
378,condition1,2,yiwei_contrastive,10,以为,yiwei,4928,24,yiwei,
378,condition1,2,juede_contrastive,13,以为,yiwei,11808,25,juede,
378,condition1,2,juede_contrastive,14,以为,yiwei,4720,26,juede,
378,condition1,2,juede_unclear,116,觉得,juede,6400,27,juede,
378,condition1,2,filler,910,作气,correct,6120,28,filler,
378,condition1,2,yiwei_unclear,110,以为,yiwei,7280,29,yiwei,
378,condition1,2,yiwei_unclear,104,以为,yiwei,23512,30,yiwei,
378,condition1,3,filler,907,谈兵,correct,3336,31,filler,
378,condition1,3,juede_contrastive,20,觉得,juede,7160,32,juede,
378,condition1,3,juede_unclear,120,觉得,juede,5304,33,juede,
378,condition1,3,juede_unclear,111,觉得,juede,3527,34,juede,
378,condition1,3,filler,901,以前,correct,4769,35,filler,
378,condition1,3,juede_contrastive,15,以为,yiwei,9648,36,juede,
378,condition1,3,yiwei_contrastive,1,以为,yiwei,6159,37,yiwei,
378,condition1,3,yiwei_unclear,105,以为,yiwei,6385,38,yiwei,
378,condition1,3,yiwei_unclear,108,觉得,juede,5472,39,yiwei,
378,condition1,3,yiwei_contrastive,5,以为,yiwei,3728,40,yiwei,
378,condition1,4,yiwei_contrastive,8,觉得,juede,4344,41,yiwei,
378,condition1,4,yiwei_unclear,101,以为,yiwei,3367,42,yiwei,
378,condition1,4,juede_unclear,118,觉得,juede,4960,43,juede,
378,condition1,4,juede_contrastive,17,以为,yiwei,8448,44,juede,
378,condition1,4,filler,902,以前,correct,3272,45,filler,
378,condition1,4,yiwei_unclear,102,以为,yiwei,4312,46,yiwei,
378,condition1,4,yiwei_contrastive,2,以为,yiwei,3832,47,yiwei,
378,condition1,4,juede_unclear,114,觉得,juede,9896,48,juede,
378,condition1,4,juede_contrastive,19,觉得,juede,4432,49,juede,
378,condition1,4,filler,903,以后,correct,3824,50,filler,
372,condition1,practice,practice_1,301,bei,correct,,0,NA,
372,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
372,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
372,condition1,practice,practice_4,304,ba,correct,,0,NA,
372,condition1,0,juede_contrastive,15,觉得,juede,9420,1,juede,
372,condition1,0,juede_contrastive,14,觉得,juede,8741,2,juede,
372,condition1,0,yiwei_unclear,102,以为,yiwei,5941,3,yiwei,
372,condition1,0,yiwei_contrastive,1,以为,yiwei,3075,4,yiwei,
372,condition1,0,filler,901,以前,correct,6749,5,filler,
372,condition1,0,filler,907,谈兵,correct,2476,6,filler,
372,condition1,0,yiwei_contrastive,2,以为,yiwei,3116,7,yiwei,
372,condition1,0,juede_unclear,112,觉得,juede,4766,8,juede,
372,condition1,0,juede_unclear,114,以为,yiwei,8784,9,juede,
372,condition1,0,yiwei_unclear,104,以为,yiwei,7795,10,yiwei,
372,condition1,1,filler,903,以后,correct,4479,11,filler,
372,condition1,1,juede_unclear,113,觉得,juede,4934,12,juede,
372,condition1,1,yiwei_unclear,109,以为,yiwei,3232,13,yiwei,
372,condition1,1,yiwei_contrastive,9,以为,yiwei,6603,14,yiwei,
372,condition1,1,yiwei_unclear,106,觉得,juede,6163,15,yiwei,
372,condition1,1,juede_unclear,120,觉得,juede,11766,16,juede,
372,condition1,1,yiwei_contrastive,10,以为,yiwei,4024,17,yiwei,
372,condition1,1,filler,902,以前,correct,3509,18,filler,
372,condition1,1,juede_contrastive,12,觉得,juede,3308,19,juede,
372,condition1,1,juede_contrastive,13,以为,yiwei,5384,20,juede,
372,condition1,2,yiwei_unclear,105,以为,yiwei,7849,21,yiwei,
372,condition1,2,juede_unclear,115,觉得,juede,4900,22,juede,
372,condition1,2,juede_unclear,118,觉得,juede,7833,23,juede,
372,condition1,2,yiwei_contrastive,8,以为,yiwei,4175,24,yiwei,
372,condition1,2,yiwei_unclear,110,以为,yiwei,13475,25,yiwei,
372,condition1,2,filler,908,拆桥,correct,4091,26,filler,
372,condition1,2,juede_contrastive,17,觉得,juede,7009,27,juede,
372,condition1,2,yiwei_contrastive,7,觉得,juede,4316,28,yiwei,
372,condition1,2,juede_contrastive,18,以为,yiwei,5524,29,juede,
372,condition1,2,filler,904,以后,correct,5841,30,filler,
372,condition1,3,juede_contrastive,20,觉得,juede,5193,31,juede,
372,condition1,3,juede_unclear,119,觉得,juede,5175,32,juede,
372,condition1,3,yiwei_unclear,103,以为,yiwei,5616,33,yiwei,
372,condition1,3,filler,909,画蛇,correct,4242,34,filler,
372,condition1,3,yiwei_contrastive,5,以为,yiwei,2642,35,yiwei,
372,condition1,3,juede_unclear,117,以为,yiwei,3675,36,juede,
372,condition1,3,yiwei_contrastive,3,以为,yiwei,5350,37,yiwei,
372,condition1,3,juede_contrastive,11,觉得,juede,3474,38,juede,
372,condition1,3,filler,905,桃源,correct,2292,39,filler,
372,condition1,3,yiwei_unclear,108,觉得,juede,10982,40,yiwei,
372,condition1,4,juede_unclear,111,觉得,juede,3121,41,juede,
372,condition1,4,filler,910,作气,correct,2988,42,filler,
372,condition1,4,yiwei_unclear,107,以为,yiwei,4658,43,yiwei,
372,condition1,4,juede_contrastive,16,觉得,juede,7651,44,juede,
372,condition1,4,yiwei_contrastive,4,以为,yiwei,3991,45,yiwei,
372,condition1,4,yiwei_contrastive,6,以为,yiwei,4858,46,yiwei,
372,condition1,4,filler,906,点睛,correct,4691,47,filler,
372,condition1,4,yiwei_unclear,101,以为,yiwei,3906,48,yiwei,
372,condition1,4,juede_contrastive,19,觉得,juede,5198,49,juede,
372,condition1,4,juede_unclear,116,觉得,juede,5604,50,juede,
348,condition1,practice,practice_1,301,bei,correct,,0,NA,
348,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
348,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
